fid,OBJECTID,ADDRTYPE,ADDRNUM,UNIT,QUALIFIER,SUFFIX_FR,ARTICLE_FR,ROAD_NAME,SUFFIX_EN,DIRECTION,FULL_ADDRE,FULL_ADD_1,FULL_ROADN,FULL_ROA_1,ROAD_SIGN_,LANGUAGE_O,POSTAL_COD,CP_MUNICIP,MUNICIPALI,WARD,MUNICIPAL_,ROAD_NAME_,OT_ROAD_NA,POINT_X,POINT_Y,CREATED_DA,MODIFIED_D,GLOBALID,RELATED_AD,old_PARCEL_ASSESSMENT_ROLL_NUMBER,ZONE_CODE,ZONE_MAIN,PARCEL_ASSESSMENT_ROLL_NUMBER,match
202270,209823,Main,2102,,,crois,,Blue Willow,Cres,,2102 Blue Willow Cres,2102 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K3,ORLÉANS,Gloucester,19.0,__3EA0P2,___99CDR,RN004074,380885.607,5033382.7,2012/11/14,,{D4CCF630-D177-414B-B437-881DEC9C8B84},,6.1460021677068e+18,R1VV,R1,06146002167706800000,True
202279,268026,Main,212,,,privé,,Cardoness,Priv,,212 Cardoness Priv,212 privé Cardoness,Cardoness Priv,privé Cardoness,privé Cardoness Priv.,English,K1W0G5,ORLÉANS,Gloucester,19.0,__7SBAL0,__7NAP8E,RN008779,382376.9451,5032748.7456,2012/11/14,2016/07/08,{59C010C9-C0B9-444E-B8EA-CBB1830165C9},,6.1460021512299e+18,R3Z[1725],R3,06146002151229900000,True
202280,262696,Main,2408,,,rle,,Ashbrook,Lane,,2408 Ashbrook Lane,2408 rle Ashbrook,Ashbrook Lane,rle Ashbrook,rle. Ashbrook Lane,English,K1W1J3,ORLÉANS,Gloucester,19.0,__3W1G06,___2SUTW,RN008843,380843.509,5033657.933,2012/11/14,,{16C18D12-9503-45EF-9EF9-17200E60BA01},,6.14600216621e+18,R1VV,R1,06146002166210000000,True
202287,260380,Main,618,,,prom,,Spring Valley,Dr,,618 Spring Valley Dr,618 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63VX,__5GGW47,RN002626,382044.7279,5032599.9534,2019/10/22,2019/10/31,{DAF99552-31F1-49B0-9800-D811CE7F184F},,6.1460021515378e+18,R3VV[1286],R3,06146002151537800000,True
202289,140533,Main,2012,,,cer,,Oakbrook,Cir,,2012 Oakbrook Cir,2012 cer Oakbrook,Oakbrook Cir,cer Oakbrook,cer. Oakbrook Cir.,English,K1W1H5,ORLÉANS,Gloucester,19.0,__3Z45BZ,___2SVMP,RN000427,380708.845,5033959.565,2012/11/14,,{B46C1133-14AE-4524-B61D-25F6619CBE60},,6.14600216435e+18,R1VV,R1,06146002164350000000,True
202295,304091,Main,110,,,prom,,Winterhaven,Dr,,110 Winterhaven Dr,110 prom Winterhaven,Winterhaven Dr,prom Winterhaven,prom. Winterhaven Dr.,English,K1W0H3,ORLÉANS,Gloucester,19.0,__8O8RK7,__5GGW9T,RN010338,381898.597,5032021.132,2012/11/14,,{36DE8415-C09C-46A7-874C-100DA2A27789},,6.1460021515219e+18,R3VV[1286],R3,06146002151521900000,True
202304,424271,Main,609,,,rue,,Knotridge,St,,609 Knotridge St,609 rue Knotridge,Knotridge St,rue Knotridge,rue Knotridge St.,English,K1W0M3,ORLÉANS,Gloucester,19.0,__A5XDVM,__5GGXIM,RN005054,382290.3781,5032268.6559,,2024/03/05,{5A7803A3-9BC2-416A-AE99-8BC18BB3E426},,6.1460021515742e+18,R3VV[1286],R3,06146002151574200000,True
202321,416970,Main,6145,,,crois,,Larivière,Cres,,6145 Larivière Cres,6145 crois Larivière,Larivière Cres,crois Larivière,crois. Larivière Cres.,French,K1W1C6,ORLÉANS,Gloucester,19.0,__3W1GMA,___2SSP0,RN012041,381037.553,5033890.589,2012/11/14,,{3FEB9D50-3A54-46F9-BB41-7F5094D24435},,6.14600216146e+18,R1W,R1,06146002161460000000,True
202323,294989,Main,2370,,,cer,,Ruisseau,Cir,,2370 Ruisseau Cir,2370 cer Ruisseau,Ruisseau Cir,cer Ruisseau,cer. Le Ruisseau Cir.,English,K1W1K8,ORLÉANS,Gloucester,19.0,__4KCNJV,__39RN2R,RN000956,380658.857,5033154.091,2012/11/14,,{9CE65F85-6059-4601-906C-16E3DEC6A8A4},,6.1460021677328e+18,R1VV,R1,06146002167732800000,True
202329,133743,Main,385,,,crois,,Broadridge,Cres,,385 Broadridge Cres,385 crois Broadridge,Broadridge Cres,crois Broadridge,crois. Broadridge Cres.,English,K1W0M1,ORLÉANS,Gloucester,19.0,__A5XDJ9,__5GGXH8,RN009854,382113.9711,5032464.5055,,2022/07/28,{65B6C350-A752-4D20-8BAA-69759F1E1A10},,6.1460021515712e+18,R3VV[1286],R3,06146002151571200000,True
202346,78156,Main,511,,,voie,du,Pin Rouge,Way,,511 Pin Rouge Way,511 voie du Pin Rouge,Pin Rouge Way,voie du Pin Rouge,voie du Pin Rouge Way,French,K1W0B2,ORLÉANS,Gloucester,19.0,__8EOLRH,__80A6QL,RN006343,381510.185,5032450.2167,2012/11/16,2014/08/26,{33C19B04-3F21-46C3-9235-352EEE825447},,6.1460021515607e+18,R3VV[1860],R3,06146002151560700000,True
202355,309017,Main,5888,,,crois,,Pineglade,Cres,,5888 Pineglade Cres,5888 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G3,ORLÉANS,Gloucester,19.0,__3Z4WM0,___2SVWC,RN009169,380640.477,5034072.156,2012/11/14,,{218DF654-57EF-4EE9-A60E-8C3CDE66B576},,6.1460021641308e+18,R3VV,R3,06146002164130800000,True
202369,33676,Main,2168,,,crois,,Blue Willow,Cres,,2168 Blue Willow Cres,2168 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K6,ORLÉANS,Gloucester,19.0,__3EA0R0,___99CDR,RN004074,380902.265,5033117.608,2012/11/14,,{70F29F02-7C82-4039-ACFF-451E1A3738CD},,6.146002167719e+18,R1VV,R1,06146002167719000000,True
202371,195110,Main,305,,,prom,,Fountainhead,Dr,,305 Fountainhead Dr,305 prom Fountainhead,Fountainhead Dr,prom Fountainhead,prom. Fountainhead Dr.,English,K1W0N9,ORLÉANS,Gloucester,19.0,__A5XDPY,__3ZBPRM,RN010531,382279.2002,5032141.4777,,2020/07/27,{DD71BB60-A88A-4FBC-BF43-9B1BAD0F2CA5},,6.1460021514827e+18,R3VV[1286],R3,06146002151482700000,True
202380,427180,Main,2026,,,prom,,Rolling Brook,Dr,,2026 Rolling Brook Dr,2026 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1C9,ORLÉANS,Gloucester,19.0,__3Z5R3K,___2SSLD,RN008541,381073.624,5033811.04,2012/11/14,2024/03/24,{39B90C98-8719-4BC9-855F-9509CA05BF8C},,6.14600216212e+18,R1W,R1,06146002162120000000,True
202383,76463,Main,1934,,,av,,Montclair,Ave,,1934 Montclair Ave,1934 av Montclair,Montclair Ave,av Montclair,av. Montclair Ave.,English,K1W1H9,ORLÉANS,Gloucester,19.0,__3Z48MW,___2SUIZ,RN000394,380382.872,5033860.355,2012/11/14,,{3FEB2816-8044-4D95-AB98-88D5EBCC9A3B},,6.14600216551e+18,R1W,R1,06146002165510000000,True
202387,332349,Main,6053,,,prom,,Longleaf,Dr,,6053 Longleaf Dr,6053 prom Longleaf,Longleaf Dr,prom Longleaf,prom. Longleaf Dr.,English,K1W1J5,ORLÉANS,Gloucester,19.0,__3Z5KOW,___2SU8B,RN007305,380591.859,5033761.621,2012/11/14,,{3F79650F-8847-4B25-8C80-C3AD73D5E5A8},,6.14600216664e+18,R1VV,R1,06146002166640000000,True
202388,26182,Main,6230,,,ch,,Renaud,Rd,,6230 Renaud Rd,6230 ch Renaud,Renaud Rd,ch Renaud,ch. Renaud Rd.,English,K1W0L1,ORLÉANS,Gloucester,19.0,__4YN1EV,___2SSMQ,RN006006,382134.1095,5032900.774,2012/11/14,2016/07/08,{FE94E42D-93DD-49F4-8923-B2564DE7583F},,6.14600215135e+18,DR,DR,06146002151350000000,True
202390,55528,Main,416,,,crois,,Keith,Cres,,416 Keith Cres,416 crois Keith,Keith Cres,crois Keith,crois. Keith Cres.,English,K1W0A2,ORLÉANS,Gloucester,19.0,__54KDB4,__3542H5,RN009506,381091.198,5032192.426,2012/11/14,,{C184B288-7362-4DF1-9183-6DEC3FADAB28},,6.1460021516302e+18,R3VV[1048],R3,06146002151630200000,True
202399,181405,Main,6084,,,crois,,Pineglade,Cres,,6084 Pineglade Cres,6084 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1H1,ORLÉANS,Gloucester,19.0,__3W1G5U,___2SVWC,RN009169,380610.293,5034078.793,2012/11/14,,{2B604AF7-10F8-4AD8-A2D6-BF5F0CDDC905},,6.1460021641627e+18,R3VV,R3,06146002164162700000,True
202404,430431,Main,1932,,,prom,,Heatherwood,Dr,,1932 Heatherwood Dr,1932 prom Heatherwood,Heatherwood Dr,prom Heatherwood,prom. Heatherwood Dr.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3W15KA,___2SSQ1,RN012931,380880.596,5034234.098,2012/11/14,2024/03/24,{843D2996-59C5-43B5-B353-AF65DC98CC7E},,6.14600216081e+18,R1W,R1,06146002160810000000,True
202418,51596,Main,1971,,,av,,Montclair,Ave,,1971 Montclair Ave,1971 av Montclair,Montclair Ave,av Montclair,av. Montclair Ave.,English,K1W1H9,ORLÉANS,Gloucester,19.0,__3Z48N4,___2SUIZ,RN000394,380518.694,5033756.37,2012/11/14,,{2EF19693-B723-42F6-8F69-AD8355E88A9E},,6.14600216575e+18,R1W,R1,06146002165750000000,True
202426,322470,Main,2161,,,prom,,Auburn Ridge,Dr,,2161 Auburn Ridge Dr,2161 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1H8,ORLÉANS,Gloucester,19.0,__3Z48EL,___2STT6,RN002237,381097.764,5033345.667,2012/11/14,,{A1CB40CB-B85C-4795-A347-01DD65D60268},,6.1460021654228e+18,R1VV,R1,06146002165422800000,True
202434,60257,Main,6134,,,place,,Buttonfield,Pl,,6134 Buttonfield Pl,6134 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1B9,ORLÉANS,Gloucester,19.0,__3W15ID,___2SQ8Z,RN010374,380900.254,5034343.952,2012/11/14,,{E0ECEA2C-5361-43C0-8ED1-0165157A6C8B},,6.14600216047e+18,R1W,R1,06146002160470000000,True
202441,308381,Main,2008,,,cer,,Oakbrook,Cir,,2008 Oakbrook Cir,2008 cer Oakbrook,Oakbrook Cir,cer Oakbrook,cer. Oakbrook Cir.,English,K1W1H5,ORLÉANS,Gloucester,19.0,__3Z45BV,___2SVMP,RN000427,380685.321,5033945.481,2012/11/14,,{EB2609E8-4D3A-4444-8EE3-8EA5AA64CE74},,6.14600216433e+18,R1VV,R1,06146002164330000000,True
202451,358064,Main,502,,,privé,,Barholm,Priv,,502 Barholm Priv,502 privé Barholm,Barholm Priv,privé Barholm,privé Barholm Priv.,English,K1W0G4,ORLÉANS,Gloucester,19.0,__7SBAJA,__7NAPZO,RN001610,382363.974,5032820.658,2012/11/14,,{D05A4D88-9BE5-445C-BD2D-3BF205A3BF86},,6.1460021512311e+18,R3Z[1725],R3,06146002151231100000,True
202459,117419,Main,1947,,,av,,Montclair,Ave,,1947 Montclair Ave,1947 av Montclair,Montclair Ave,av Montclair,av. Montclair Ave.,English,K1W1H9,ORLÉANS,Gloucester,19.0,__3Z48ME,___2SUIZ,RN000394,380360.227,5033755.967,2012/11/14,,{8DCBDF00-5BB2-4F86-9746-41658C596982},,6.14600216563e+18,R1W,R1,06146002165630000000,True
202464,349992,Main,297,,,crois,,Broadridge,Cres,,297 Broadridge Cres,297 crois Broadridge,Broadridge Cres,crois Broadridge,crois. Broadridge Cres.,English,K1W0H1,ORLÉANS,Gloucester,19.0,__A5XDH4,__5GGXH8,RN009854,382072.8572,5032483.476,,2020/07/27,{24059145-387C-4387-8A9B-4673DD48048F},,6.1460021514854e+18,R3VV[1286],R3,06146002151485400000,True
202487,292657,Main,327,,,rue,,Joshua,St,,327 Joshua St,327 rue Joshua,Joshua St,rue Joshua,rue Joshua St.,English,K1W0N8,ORLÉANS,Gloucester,19.0,__A5XDNN,__5V5FWQ,RN007997,382261.3685,5032183.2903,,2020/07/27,{16D271DA-3E48-478D-9A7E-47AF5BBD4690},,6.1460021514817e+18,R3VV[1286],R3,06146002151481700000,True
202488,44663,Main,919,,,av,,Eastboro,Ave,,919 Eastboro Ave,919 av Eastboro,Eastboro Ave,av Eastboro,av. Eastboro Ave.,English,K1W0G4,ORLÉANS,Gloucester,19.0,__7S9C46,__7NEKQ0,RN006967,382335.073,5032816.691,2012/11/14,,{DF44BF51-C4F0-43B3-A4F0-6F140DD19F27},,6.146002151224e+18,R3Z[1725],R3,06146002151224000000,True
202500,115013,Main,303,,,prom,,Fountainhead,Dr,,303 Fountainhead Dr,303 prom Fountainhead,Fountainhead Dr,prom Fountainhead,prom. Fountainhead Dr.,English,K1W0N9,ORLÉANS,Gloucester,19.0,__A5XDPW,__3ZBPRM,RN010531,382273.8291,5032139.0568,,2020/07/27,{4491158D-4D39-45E3-B406-375F5AC5A694},,6.1460021514826e+18,R3VV[1286],R3,06146002151482600000,True
202511,136964,Main,579,,,voie,du,Pin Rouge,Way,,579 Pin Rouge Way,579 voie du Pin Rouge,Pin Rouge Way,voie du Pin Rouge,voie du Pin Rouge Way,French,K1W0C4,ORLÉANS,Gloucester,19.0,__8EOLV3,__80A6QL,RN006343,381519.1121,5032288.6516,2012/11/16,2015/11/25,{C192AFFD-EDE0-49AE-9B31-B93BBAE17CE7},,6.1460021515659e+18,R3VV[1860],R3,06146002151565900000,True
202540,270720,Main,5924,,,crois,,Pineglade,Cres,,5924 Pineglade Cres,5924 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G9,ORLÉANS,Gloucester,19.0,__3Z4WW4,___2SVWC,RN009169,380525.658,5034044.549,2012/11/14,,{7A95DC24-53F4-4597-9B08-83EA50746E6D},,6.1460021641323e+18,R3VV,R3,06146002164132300000,True
202568,88346,Main,6134,,,rue,,Silverbirch,St,,6134 Silverbirch St,6134 rue Silverbirch,Silverbirch St,rue Silverbirch,rue Silverbirch St.,English,K1W1C4,ORLÉANS,Gloucester,19.0,__3W1GLI,___2SSLY,RN005036,380982.507,5034060.822,2012/11/14,,{F52E1724-4BFC-49AE-B368-72B08A40A3CF},,6.14600216109e+18,R1W,R1,06146002161090000000,True
202584,40190,Main,632,,,prom,,Spring Valley,Dr,,632 Spring Valley Dr,632 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0C5,ORLÉANS,Gloucester,19.0,__6X63VB,__5GGW47,RN002626,382024.6195,5032558.4137,2012/11/14,2016/03/22,{632F88F2-4837-4423-A67D-007AEED5EA80},,6.1460021515412e+18,R3VV[1286],R3,06146002151541200000,True
202585,132213,Main,95,,,voie,du,Bon Temps,Way,,95 Bon Temps Way,95 voie du Bon Temps,Bon Temps Way,voie du Bon Temps,voie du Bon Temps Way,French,K1W0M2,ORLÉANS,Gloucester,19.0,__A5XDRX,___2SVVU,RN012476,382193.256,5032446.9714,,2022/07/28,{2AEF9B5B-4553-4744-8088-AB51FD61772A},,6.1460021515723e+18,R3VV[1286],R3,06146002151572300000,True
202586,267778,Main,918,,,av,,Eastboro,Ave,,918 Eastboro Ave,918 av Eastboro,Eastboro Ave,av Eastboro,av. Eastboro Ave.,English,K1W0G4,ORLÉANS,Gloucester,19.0,__7S9C3C,__7NEKQ0,RN006967,382321.748,5032850.966,2012/11/14,,{84634D65-71C7-441D-A7E1-0862551C7469},,6.1460021512161e+18,R3Z[1725],R3,06146002151216100000,True
202595,453646,Main,302,,,crois,,Broadridge,Cres,,302 Broadridge Cres,302 crois Broadridge,Broadridge Cres,crois Broadridge,crois. Broadridge Cres.,English,K1W0H1,ORLÉANS,Gloucester,19.0,__8O8QAV,__5GGXH8,RN009854,382051.2942,5032507.8783,2019/10/22,2024/03/24,{B258FD56-715C-436C-A3E6-64C82B7E8566},,6.1460021515679e+18,R3VV[1286],R3,06146002151567900000,True
202600,453247,Main,2002,,,prom,,Rolling Brook,Dr,,2002 Rolling Brook Dr,2002 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1C7,ORLÉANS,Gloucester,19.0,__3Z5RY2,___2SSLD,RN008541,380910.105,5033763.729,2012/11/14,2024/03/24,{51B1DC52-320E-4F91-93A1-F6D66A08CF4D},,6.146002162e+18,R1W,R1,06146002162000000000,True
202612,61409,Main,239,,,prom,,Fountainhead,Dr,,239 Fountainhead Dr,239 prom Fountainhead,Fountainhead Dr,prom Fountainhead,prom. Fountainhead Dr.,English,K1W0H3,ORLÉANS,Gloucester,19.0,__8O8RHQ,__3ZBPRM,RN010531,381968.734,5032129.221,2012/11/14,,{7FEE7289-BC8D-4372-8EE4-C780CEA2A417},,6.1460021515123e+18,R3VV[1286],R3,06146002151512300000,True
202634,428468,Main,1914,,,prom,,Heatherwood,Dr,,1914 Heatherwood Dr,1914 prom Heatherwood,Heatherwood Dr,prom Heatherwood,prom. Heatherwood Dr.,English,K1W1C2,ORLÉANS,Gloucester,19.0,__3W15K1,___2SSQ1,RN012931,380851.77,5034208.807,2012/11/14,2024/03/24,{83F42630-27C1-4B30-B96F-4FBA885C012D},,6.14600216071e+18,R1W,R1,06146002160710000000,True
202648,93973,Main,2107,,,prom,,Auburn Ridge,Dr,,2107 Auburn Ridge Dr,2107 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1J1,ORLÉANS,Gloucester,19.0,__3W1G9J,___2STT6,RN002237,381305.244,5033403.909,2012/11/14,,{A0CE1DF1-EDEB-4459-8928-33E5C2D42552},,6.1460021654205e+18,R1VV,R1,06146002165420500000,True
202651,76958,Main,2150,,,prom,,Auburn Ridge,Dr,,2150 Auburn Ridge Dr,2150 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1J8,ORLÉANS,Gloucester,19.0,__3Z49DH,___2STT6,RN002237,381177.689,5033292.327,2012/11/14,,{0FD2CD78-DEDD-44D4-95A9-584D58A8A125},,6.14600216767e+18,R1VV,R1,06146002167670000000,True
202662,209255,Main,2160,,,crois,,Blue Willow,Cres,,2160 Blue Willow Cres,2160 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K6,ORLÉANS,Gloucester,19.0,__3EA0R2,___99CDR,RN004074,380953.189,5033139.042,2012/11/14,,{D57C487A-B600-4AF3-B281-7FA11DFC6E61},,6.1460021677198e+18,R1VV,R1,06146002167719800000,True
202684,149948,Main,705,,,prom,,Spring Valley,Dr,,705 Spring Valley Dr,705 prom Spring Valley,Spring Valley Dr,prom Spring Valley,prom. Spring Valley Dr.,English,K1W0H2,ORLÉANS,Gloucester,19.0,__8O8QCY,__5GGW47,RN002626,381861.0011,5032342.4613,2012/11/14,2016/03/22,{974042F7-E2A6-4C7C-91C8-0357F2EA7F92},,6.1460021514955e+18,R3VV[1286],R3,06146002151495500000,True
202706,135952,Main,2091,,,prom,,Auburn Ridge,Dr,,2091 Auburn Ridge Dr,2091 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1H7,ORLÉANS,Gloucester,19.0,__3Z47WJ,___2STT6,RN002237,381262.38,5033501.343,2012/11/14,,{1F65A281-DB8E-42C6-BB57-0D20A98537AD},,6.14600216508e+18,R1VV,R1,06146002165080000000,True
202710,41409,Main,6123,,,voie,,Bristlecone,Way,,6123 Bristlecone Way,6123 voie Bristlecone,Bristlecone Way,voie Bristlecone,voie Bristlecone Way,English,K1W1H8,ORLÉANS,Gloucester,19.0,__3Z476H,___2STT0,RN003456,381195.279,5033455.536,2012/11/14,,{272609EA-8427-4845-BD0C-3F27D32CFA79},,6.14600216536e+18,R1VV,R1,06146002165360000000,True
202711,52270,Main,603,,,place,,Amelia,Pl,,603 Amelia Pl,603 place Amelia,Amelia Pl,place Amelia,place Amelia Pl.,English,K1W0A3,ORLÉANS,Gloucester,19.0,__54KFZV,__4LMW0H,RN000175,381366.796,5032119.624,2012/11/14,,{AE537D9B-BD78-45EA-8F33-3FE8E8F8C24A},,6.1460021516348e+18,R3VV[1048],R3,06146002151634800000,True
202714,79857,Main,112,,,prom,,Winterhaven,Dr,,112 Winterhaven Dr,112 prom Winterhaven,Winterhaven Dr,prom Winterhaven,prom. Winterhaven Dr.,English,K1W0H3,ORLÉANS,Gloucester,19.0,__8O8RK9,__5GGW9T,RN010338,381916.71,5032011.358,2012/11/14,,{0D1F85AA-F04E-462C-BD56-C3570B741950},,6.1460021515222e+18,R3VV[1286],R3,06146002151522200000,True
202715,24489,Main,2303,,,rue,,Longwater,St,,2303 Longwater St,2303 rue Longwater,Longwater St,rue Longwater,rue Longwater St.,English,K1W1K4,ORLÉANS,Gloucester,19.0,__3EA04Y,___2SV6P,RN004037,380967.861,5033259.714,2012/11/14,,{BAE2F651-B19F-44BB-8233-D0683DB59644},,6.1460021677266e+18,R1VV,R1,06146002167726600000,True
202727,172747,Main,2104,,,prom,,Auburn Ridge,Dr,,2104 Auburn Ridge Dr,2104 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1J1,ORLÉANS,Gloucester,19.0,__3W1G92,___2STT6,RN002237,381262.75,5033404.222,2012/11/14,,{1E89EF1E-6E56-4DAE-88A9-3FC523FBFCFF},,6.146002165422e+18,R1VV,R1,06146002165422000000,True
202734,69001,Main,6123,,,rue,,Silverbirch,St,,6123 Silverbirch St,6123 rue Silverbirch,Silverbirch St,rue Silverbirch,rue Silverbirch St.,English,K1W1C4,ORLÉANS,Gloucester,19.0,__3W15KI,___2SSLY,RN005036,380902.538,5034101.524,2012/11/14,,{0F6E8F95-00D6-4408-908E-CFEB7CC1C26D},,6.14600216095e+18,R1W,R1,06146002160950000000,True
202735,165497,Main,416,,,rue,,Dovehaven,St,,416 Dovehaven St,416 rue Dovehaven,Dovehaven St,rue Dovehaven,rue Dovehaven St.,English,K1W0H2,ORLÉANS,Gloucester,19.0,__8PIO5I,__6HHMEQ,RN011746,381827.269,5032366.355,2012/11/14,,{3CC55117-9B19-433F-B30C-F67F49FBDAC3},,6.1460021514943e+18,R3VV[1286],R3,06146002151494300000,True
202736,54781,Main,2199,,,crois,,Blue Willow,Cres,,2199 Blue Willow Cres,2199 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K6,ORLÉANS,Gloucester,19.0,__3EA0VH,___99CDR,RN004074,380788.713,5033202.166,2012/11/14,,{D8FAD6E1-D2EF-4F40-ABD6-517E9110C797},,6.1460021677302e+18,R1VV,R1,06146002167730200000,True
202748,299189,Main,2133,,,crois,,Blue Willow,Cres,,2133 Blue Willow Cres,2133 crois Blue Willow,Blue Willow Cres,crois Blue Willow,crois. Blue Willow Cres.,English,K1W1K5,ORLÉANS,Gloucester,19.0,__3EA0TO,___99CDR,RN004074,381068.122,5033220.034,2012/11/14,,{A1B51724-20B7-42B3-A765-093001031DDE},,6.1460021677138e+18,R1VV,R1,06146002167713800000,True
202750,332967,Main,233,,,rue,,Joshua,St,,233 Joshua St,233 rue Joshua,Joshua St,rue Joshua,rue Joshua St.,English,K1W0H3,ORLÉANS,Gloucester,19.0,__8O81O2,__5V5FWQ,RN007997,381785.4,5032178.875,2012/11/14,,{5C53F997-81B3-48D0-B259-9A10B4C850DA},,6.1460021515045e+18,R3VV[1286],R3,06146002151504500000,True
202765,430759,Main,2033,,,prom,,Rolling Brook,Dr,,2033 Rolling Brook Dr,2033 prom Rolling Brook,Rolling Brook Dr,prom Rolling Brook,prom. Rolling Brook Dr.,English,K1W1C9,ORLÉANS,Gloucester,19.0,__3Z5R3Y,___2SSLD,RN008541,381100.82,5033867.684,2012/11/14,2024/03/24,{D02F4F86-BA77-4080-A4E6-9BF6343FF850},,6.14600216288e+18,R1W,R1,06146002162880000000,True
202776,352941,Main,6158,,,voie,,Castle Pines,Way,,6158 Castle Pines Way,6158 voie Castle Pines,Castle Pines Way,voie Castle Pines,voie Castle Pines Way,English,K1W1J8,ORLÉANS,Gloucester,19.0,__3Z4Y5G,___2SUQT,RN003305,381252.137,5033326.353,2012/11/14,,{E990E439-758D-41BC-873B-AEB1D59A85BC},,6.14600216761e+18,R1VV,R1,06146002167610000000,True
202778,82457,Main,6125,,,crois,,Westwater,Cres,,6125 Westwater Cres,6125 crois Westwater,Westwater Cres,crois Westwater,crois. Westwater Cres.,English,K1W1E1,ORLÉANS,Gloucester,19.0,__3W1GPR,___2SUKU,RN003067,380943.625,5033718.136,2012/11/14,,{C5B68D4F-606E-4D6D-AF55-CEF68C10F76A},,6.14600216224e+18,R1W,R1,06146002162240000000,True
202788,108865,Main,5941,,,crois,,Pineglade,Cres,,5941 Pineglade Cres,5941 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G9,ORLÉANS,Gloucester,19.0,__3W1G2V,___2SVWC,RN009169,380459.846,5034010.202,2012/11/14,,{D653D0F7-05F0-4B39-8F2E-E150E6189B75},,6.146002164112e+18,R3VV,R3,06146002164112000000,True
202802,164312,Main,199,,,rue,,Joshua,St,,199 Joshua St,199 rue Joshua,Joshua St,rue Joshua,rue Joshua St.,English,K1W0C4,ORLÉANS,Gloucester,19.0,__8EOL72,__5V5FWQ,RN007997,381628.354,5032196.458,2012/11/16,2013/04/08,{8A04CBD9-9624-4F6E-9CCF-43075B521E18},,6.1460021515501e+18,R3VV[1860],R3,06146002151550100000,True
202814,11436,Main,2014,,,crois,,Silver Pines,Cres,,2014 Silver Pines Cres,2014 crois Silver Pines,Silver Pines Cres,crois Silver Pines,crois. Silver Pines Cres.,English,K1W1J6,ORLÉANS,Gloucester,19.0,__3Z5LHH,___2SUN7,RN006388,380438.172,5033575.222,2012/11/14,,{A039E885-0F3B-4187-BB6F-F25F1CE05E62},,6.14600216695e+18,R1W,R1,06146002166950000000,True
202826,188117,Main,6071,,,place,,Buttonfield,Pl,,6071 Buttonfield Pl,6071 place Buttonfield,Buttonfield Pl,place Buttonfield,place Buttonfield Pl.,English,K1W1B9,ORLÉANS,Gloucester,19.0,__3W14G6,___2SQ8Z,RN010374,380747.81,5034348.036,2012/11/14,,{F789DC78-1F9A-420B-A06D-447849A9C16B},,6.14600216006e+18,R1W,R1,06146002160060000000,True
202849,93695,Main,2101,,,prom,,Auburn Ridge,Dr,,2101 Auburn Ridge Dr,2101 prom Auburn Ridge,Auburn Ridge Dr,prom Auburn Ridge,prom. Auburn Ridge Dr.,English,K1W1H7,ORLÉANS,Gloucester,19.0,__3W1G8F,___2STT6,RN002237,381289.291,5033440.48,2012/11/14,,{943B005A-B0F7-46C2-AE72-EA917214AA8D},,6.1460021654202e+18,R1VV,R1,06146002165420200000,True
202856,316466,Main,6027,,,crois,,Pineglade,Cres,,6027 Pineglade Cres,6027 crois Pineglade,Pineglade Cres,crois Pineglade,crois. Pineglade Cres.,English,K1W1G8,ORLÉANS,Gloucester,19.0,__3W1GYF,___2SVWC,RN009169,380462.444,5034190.11,2012/11/14,,{0034497F-DC70-476B-A486-8AC217B0A634},,6.1460021641002e+18,R3VV,R3,06146002164100200000,True
